LIQUIDITY_POOL_ADDRESS,MINT,SIG_INACTIVE,SIG_NO_PRICE,SIG_NO_METADATA,SIG_NO_IMAGE,SIG_MUTABLE,SIG_DRAINED,SIG_SHORT_LIFE,SIG_FEW_TXN,SIG_NO_NAME,RUG_SIGNALS,RUG_SCORE,RUG_LABEL,INACTIVITY_STATUS
FrCZjJy9hUQyLBXYguxW5LYUN4UshXrBpF71gwYL1xSA,n54ZwXEcLnc3o7zK48nhrLV4KTU5wWD4iq7Gvdt5tik,0,1,0,0,1,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Active
FrCZjJy9hUQyLBXYguxW5LYUN4UshXrBpF71gwYL1xSA,AmgUMQeqW8H74trc8UkKjzZWtxBdpS496wh4GLy2mCpo,0,1,0,0,1,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Active
5HA1FkX3i3PvGyoqigDFY4NemVYQ5RFGR9jueWHRNhxw,G3RQrmZbn6rSyvXNYJpu7sjszUt64qRiCHyf1MsKYnVe,1,1,0,0,1,0,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
Edmecia8TZTVpvLmNBy2TfuRhVMWrZcKaob4Qa6BvQb7,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
Edmecia8TZTVpvLmNBy2TfuRhVMWrZcKaob4Qa6BvQb7,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
7WwaPwnAtQtydLho6XQXpdc2o5KFvu46e6eXkfY81PfH,FHdrHBS7KiRGHEzDdkgDPbtHBgoJHzdAgk3sZ8AUpump,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
7WwaPwnAtQtydLho6XQXpdc2o5KFvu46e6eXkfY81PfH,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
4QzFkfbcpGPAnkLtEo8MkQpuM7o1TVzaq5jEoBmyTXWA,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
4QzFkfbcpGPAnkLtEo8MkQpuM7o1TVzaq5jEoBmyTXWA,JDEa9GDCxTH41mCMSw8wuqSyp2gPys6EMY6qUjTWpump,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
DrABSnJKbF8HPboupMUz7jv2yzmzj7YdBCPmyXadD5MP,BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
DrABSnJKbF8HPboupMUz7jv2yzmzj7YdBCPmyXadD5MP,3psH1Mj1f7yUfaD5gh6Zj7epE8hhrMkMETgv5TshQA4o,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
45KyCHjMrhbWin2zYstEtsv5FDd4pGUo6QGarSLjxtFR,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
45KyCHjMrhbWin2zYstEtsv5FDd4pGUo6QGarSLjxtFR,4GFe6MBDorSy5bLbiUMrgETr6pZcjyfxMDm5ehSgpump,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
5FUozt9TMTJTDEYL3XpaU5Z3ThfygCLZnQBwAReJKi19,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
5FUozt9TMTJTDEYL3XpaU5Z3ThfygCLZnQBwAReJKi19,BFqHvdQYDcuCvRRPMcMUkPJbsWFPD2jgaScTWxysn5S4,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
9CWM2osQ8xp9uF4PoUneSrTVjxYoFau6nY333WtMwSUi,9YUyM4oSfBLqu5aSdphJ4Z2c1VDZhJJqj4vKGqmhHv7X,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
GyRzrKVNubWEzVM3WHEeEuAA7J2c8YvDLTvJXWB3svkq,mPTufKy4TgJAQSpYnCxQzZk6BGoWq1KDP6AdoDtvwUW,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
8qxCF9tFgb3NNgg8hp1iMYYrEg2KTStu3GpZ8xer6A1A,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
8qxCF9tFgb3NNgg8hp1iMYYrEg2KTStu3GpZ8xer6A1A,B31cxmtmBZJTXChnaPsTXNbbFV8F8EmiKuB67HHrqe73,1,1,0,0,0,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
CTXrGJLGEVqmXroWCuSGE4xUf2ibbgRbvow8RCPdsCQS,8Ziw9VVhggx2cSRLPb9CoNYLqVbvynjCVhvfXLEqW3Hu,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
GwtHUbfdtppr4m1m5taun56QhDnzbKGpJkNdbLFigy4S,Faf89929Ni9fbg4gmVZTca7eW6NFg877Jqn6MizT3Gvw,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
GwtHUbfdtppr4m1m5taun56QhDnzbKGpJkNdbLFigy4S,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
BxopLDHFvfWU3MHhrYWUsDmKELspwqhdzc7Htu8LAeFo,2evVcWVLLDstSBJjXGf7WBzFp8GgE58B48uAPvf5UrND,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
BxopLDHFvfWU3MHhrYWUsDmKELspwqhdzc7Htu8LAeFo,DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
F4dDXAhpsr7CHUdTNu3mDTqwZJDZBfwLFbexBh4CfLtH,B3fqhizu56MChAtW6FvPMRpBRCzReSTPWHD6y26Epump,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
F4dDXAhpsr7CHUdTNu3mDTqwZJDZBfwLFbexBh4CfLtH,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
HwsM4KfozzHprdGM81z1e6SftxuXN3MjtfytW1VtU42T,3YWUMRADHuBj96GpW7PJvZcW13KhjdNcSBohPQT7tCrg,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
5nnhNJGKFNxww7UZrydGr7Q24zucMrVhgusEBZgpZYJW,GcoHvYR1PP64uvt2mmEMgNB7nu9YVXaDdBHJ1S6mscQh,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
5nnhNJGKFNxww7UZrydGr7Q24zucMrVhgusEBZgpZYJW,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
AumFR4XsqBqqAidAWYGfejPmGQ28S3gSMamNcgiqvega,AmgUMQeqW8H74trc8UkKjzZWtxBdpS496wh4GLy2mCpo,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
AumFR4XsqBqqAidAWYGfejPmGQ28S3gSMamNcgiqvega,wxmJYe17a2oGJZJ1wDe6ZyRKUKmrLj2pJsavEdTVhPP,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
3vw2mUmM9XC6vZyZtVEsfSN8dPq448488xT2CS1e4b7y,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
8cp3gGGBWgMJfkSDF8BxFjLXbmGA6zRANHNehgpyBdup,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
7xqSHhmTAAhfrddekxqm6AmqjKhf67iKYgZ4UyJzzHNt,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
7xqSHhmTAAhfrddekxqm6AmqjKhf67iKYgZ4UyJzzHNt,kyKfGjFCekidjPPxcwaosmAXEotM9j7oN6tVhiHpump,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
Ft7K8eP1939i43Vi13Vek9RbNAksdfeqTJ8zhvNdc44b,Cdv2BE1tTt3TcE39G7VK7oPpmdiBJcn5UXaVyNKSpump,0,1,0,0,0,0,0,1,0,2,0.2222222222222222,UNCERTAIN,Active
BfnDxeDY4uc7yaSyaivLNFBySzQ9hfq6Wh2q33oDuUHq,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
BfnDxeDY4uc7yaSyaivLNFBySzQ9hfq6Wh2q33oDuUHq,E1bexqUXjRet7Qw3NJGmUDA58mjjBWsCzeYScqLUftkF,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
FRR32CFZyFqBjQEhSkkPSxbhQMt5st3juRF5ug5R25PP,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FRR32CFZyFqBjQEhSkkPSxbhQMt5st3juRF5ug5R25PP,B3fqhizu56MChAtW6FvPMRpBRCzReSTPWHD6y26Epump,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
AUGXeuw8Ve8BRj6degHPDYmZSpijjxt7CZTLFCAxaw8Q,3YWUMRADHuBj96GpW7PJvZcW13KhjdNcSBohPQT7tCrg,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
YcV14UjmuLqFLSZMqAN3Bbpi7b6F3RrTLTawPDjAfPb,DRHACBzVRuHzyUwWe2MtqV4535zCEsSUoo5g1s8fZ6Lh,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
4epDPMnXAPXG6pLXdVz6snTUGNZcu3DZrfsF5Qu8LMXt,6Pmb1R5D1XLSyMY9vdHJmNwKH4CTnbPH9HaV2sNA4f3Q,1,1,0,0,0,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
7DmuBnPygAu8cYEZNpLfbnE8JgmX4pQ6Bi79RfsxYzNe,8jADkppogxFyiR4wiRJTnYDv7r3VmXvj2RhBmob8EDey,1,1,0,0,0,1,1,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
7DmuBnPygAu8cYEZNpLfbnE8JgmX4pQ6Bi79RfsxYzNe,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
5NqBWQeVaxC4xaiJBrv6TXjS1rqXAKmKBZEgzEDQokBs,28G39SFjR6YawTNwvgViGA5sQrUyB96PMQZEQ4fsq8KD,0,1,0,0,1,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Active
4MSjG97ENKh9vWiR8Qkc2QtMU1bdNUWogKjiyF3FoKnH,7bq28wkJW7jy1x6Eq43vK7q9CsfMXUDoHE7wjypvXUXe,1,1,0,1,1,1,0,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
4MSjG97ENKh9vWiR8Qkc2QtMU1bdNUWogKjiyF3FoKnH,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
EvQEvecV693GqACJW4JzbFNXUSQ2c7b1CFyBXb9mTPUK,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
EvQEvecV693GqACJW4JzbFNXUSQ2c7b1CFyBXb9mTPUK,zcvZ4aSknHqgHHfxPd6iLH2zFEsTLsSdLuZtiMRpump,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
KmX3SRpHsj6kmyQ2rZ4gP71smGGS3vAhaHhqvVVEbLb,Db5GTXfUH88qHyCBnLCpCmWZMHHhVdHFbxM92Xeypump,1,1,0,0,0,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Inactive
FUdoPNWV8kCtddT9P8LBwRhJNvaxjxYJcQDtRQwqWKJK,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
FUdoPNWV8kCtddT9P8LBwRhJNvaxjxYJcQDtRQwqWKJK,zcvZ4aSknHqgHHfxPd6iLH2zFEsTLsSdLuZtiMRpump,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
AxPZ48t3Ph4qHKX3pVKuK2QFCdgct7MN1sEoV8oqbGnd,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
AxPZ48t3Ph4qHKX3pVKuK2QFCdgct7MN1sEoV8oqbGnd,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FiHVQG3FhVCGJiN2aXr8X38fhHpXwKv1cxfCXfqDxH35,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
FiHVQG3FhVCGJiN2aXr8X38fhHpXwKv1cxfCXfqDxH35,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,0,0,0,0,0,0,1,1,0,2,0.2222222222222222,UNCERTAIN,Active
8NZ5dEuNxsM54zLiwXtfAVXLtSoF2NdbsAUMoodnDHH2,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
8NZ5dEuNxsM54zLiwXtfAVXLtSoF2NdbsAUMoodnDHH2,F6PqnazH6oJF5MPRwnVYbsacyqq1QqvGH8NAzF4Cpump,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
CkBg6YF9obw9bNVWSQyKjkZ3atU2Ejtt1jKrrZERh5Pk,9mV4WUukVsva5wYcYW4veo34CNDiF44sh3Ji65JNdvh5,0,1,0,1,1,0,1,1,0,5,0.5555555555555556,LIKELY_RUG,Active
5Ns4zDYi4JkBCEMuycnqSHPX7A7bmu3JiUbBpVabg413,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
5Ns4zDYi4JkBCEMuycnqSHPX7A7bmu3JiUbBpVabg413,63YHRbiizNRxKhQwDhF1aoBxXUSt19QpMNzpjEMJVxwT,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
GFtbHbjrPnLkGURDAN5mx1ziTnq4kbZ9ojTS153JiC3H,kyKfGjFCekidjPPxcwaosmAXEotM9j7oN6tVhiHpump,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
GFtbHbjrPnLkGURDAN5mx1ziTnq4kbZ9ojTS153JiC3H,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
BPz7poqK3HjZnNKFFEHfyvSeQvhxxsnNy9k5iffuM1p2,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
BPz7poqK3HjZnNKFFEHfyvSeQvhxxsnNy9k5iffuM1p2,82r7JeoGzT1ch8EnCr8JfrDfTbuHAugU9hWmcFTD4W83,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
C2Y4XzZ66JS2jtkyMSm2KWQfe99dB8WXQi3WHgM3k5Ru,8gvNZS4FfC9kc2sAeGjcvx9UpgS61b9Ej1LpzFWxpump,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
ATFSDQr6Kqwmpst5AxbPGBFrDHJuTYFhNCX47QLgZ58f,wxXDvBEFz6r4fXHUjoQB198tM5tA2Te7hH3LS2cxe3r,0,1,0,0,0,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
ATFSDQr6Kqwmpst5AxbPGBFrDHJuTYFhNCX47QLgZ58f,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
EMUmhs4hSkmBeGzRuUtFYNoVwWu2VFL7zLWpyryLXeYH,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
EMUmhs4hSkmBeGzRuUtFYNoVwWu2VFL7zLWpyryLXeYH,kyKfGjFCekidjPPxcwaosmAXEotM9j7oN6tVhiHpump,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
9uB4huAJ12iCsKX3qHqJzwyDBanU3BUeoocYEpsVq1y4,Edxk5VpuM8zG8FRSRx2dM1SstjK58bpqfgNNU8uv6nfa,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
6vSDAQMsjY56Y4C6KvP4YZRQWB5qJQdU36HKuwnCHTR7,8gvNZS4FfC9kc2sAeGjcvx9UpgS61b9Ej1LpzFWxpump,1,1,0,0,0,1,1,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
6vSDAQMsjY56Y4C6KvP4YZRQWB5qJQdU36HKuwnCHTR7,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
8QN2kmyZLJUS7qHo1emZvwjjJkYQYWBSUP1F5GwS2ifx,2TmT13uRZNrEhiG5sj5F6Z7HyU31xWkmyAzz5SvigDNb,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
8QN2kmyZLJUS7qHo1emZvwjjJkYQYWBSUP1F5GwS2ifx,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
68jMnTs25Dcm6ukJh8rttco66Fe3Tt17DKGkq3PNAS9N,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
68jMnTs25Dcm6ukJh8rttco66Fe3Tt17DKGkq3PNAS9N,8gvNZS4FfC9kc2sAeGjcvx9UpgS61b9Ej1LpzFWxpump,1,1,0,0,0,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
5eWvYPGuLWJSuGyS6RQwkaghJ5LAp4mSH3jhHLsZkTuE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
5eWvYPGuLWJSuGyS6RQwkaghJ5LAp4mSH3jhHLsZkTuE,DrHEz3PdzQUKtz6csUyDh1teUnwkHUz32eVnzdPq2k6y,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
GuVBiKGiHmfwME9dwUojjiTcqpLr9kZ6YdrDmXo7WZSy,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
GuVBiKGiHmfwME9dwUojjiTcqpLr9kZ6YdrDmXo7WZSy,DRHACBzVRuHzyUwWe2MtqV4535zCEsSUoo5g1s8fZ6Lh,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
AXcWNHjMJc8eZgvQUAQ2hLdgsijzFDXc6nTPzpKfXbkF,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
AXcWNHjMJc8eZgvQUAQ2hLdgsijzFDXc6nTPzpKfXbkF,FhH2U7VsHA5kAw3Pbq6xtLUAyGoqcVRCgLtkSo2g17vk,1,1,0,0,0,1,1,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
4rhG3WYoJmi6eAGKqkd7tYFs7vpUQBrmaXJCRgnfnnVB,AHCVasovUas7Ahto2QB6B5DfBiTUqzPuymVP4CcU88R1,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
5SmPk8cC6fiiRFge3pb5P7Y4PzFsYNqAyQmAtMNafga9,GvL6ZEobtbdKGCrqgspvJW4zTjx8JXUc8KijxGb2n75f,1,1,0,0,0,0,0,1,0,3,0.3333333333333333,SUSPICIOUS,Inactive
HXdGzmnuoTGMhHZsNRteVNYQCJq7qGUDVyCt466a12jm,CNqiFVLW3SbQTn8ZUsr3uZCBbd7RnKtZuuUeyGgxbJzq,1,1,0,0,1,0,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
J5Z4q586SabaQBWzLm2gQ5uXu6fpXjJEGLVuRbu5v95w,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
J5Z4q586SabaQBWzLm2gQ5uXu6fpXjJEGLVuRbu5v95w,jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
EhzSP6JtB7stpBTmzbzccEtzkUS39dqZzG6NRiQpvPt5,GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
EhzSP6JtB7stpBTmzbzccEtzkUS39dqZzG6NRiQpvPt5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
ACv21K7QSCHZHYf5DqDwiyRe54MGQuHBTYkGGY4bX4YL,DRHACBzVRuHzyUwWe2MtqV4535zCEsSUoo5g1s8fZ6Lh,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
ACv21K7QSCHZHYf5DqDwiyRe54MGQuHBTYkGGY4bX4YL,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
9RrZPsM7bHJgKAiC5baNgqHyhd8enDe48RT9o8mp1Jim,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
9RrZPsM7bHJgKAiC5baNgqHyhd8enDe48RT9o8mp1Jim,Ds52CDgqdWbTWsua1hgT3AuSSy4FNx2Ezge1br3jQ14a,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
5HKZNUhPRq7NNjaG3NwXEMWd6CsXHLNCCBpMrXPYk1Jx,DRHACBzVRuHzyUwWe2MtqV4535zCEsSUoo5g1s8fZ6Lh,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
5HKZNUhPRq7NNjaG3NwXEMWd6CsXHLNCCBpMrXPYk1Jx,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
3vmDpnUfxoam9fBbPxEg2VZotvKmozCjQwLxAQynguB4,Ec5rX5Ctca6hA3sh6EBJWGH8fESk5F1HnypXNZ6zYaRw,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
3vmDpnUfxoam9fBbPxEg2VZotvKmozCjQwLxAQynguB4,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
DdYCt54R2YkeWL26fgFnEN4eVGXq5sdhEE19n6Nu4aPj,DRHACBzVRuHzyUwWe2MtqV4535zCEsSUoo5g1s8fZ6Lh,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
DdYCt54R2YkeWL26fgFnEN4eVGXq5sdhEE19n6Nu4aPj,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
nVDyoX1jFR31JuPvtY1PXw1iNZYmbxhutzXpEJJ8tvW,DJGdDmaUmXxYWrfDB2BUB5JfF5JegE5FDuSLH19kpump,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
7YzFNt8h1piemtKMkvNmfyd1txBNU3xWqTDHDqDAqtg6,FqxcEjpFGKkLsPHfNc3fLtsrvRbE7L9teqpVeGHxpump,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
FqEVkY1g1XNbVaZCHKq6dBhuMjnXoS7Sj4MqzcwxW29c,DJGdDmaUmXxYWrfDB2BUB5JfF5JegE5FDuSLH19kpump,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
FqEVkY1g1XNbVaZCHKq6dBhuMjnXoS7Sj4MqzcwxW29c,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
4qdJWCVViwUSZAGgMbRfhTUr6Y2MY7MYXunmc3VpRrt4,9AiJzoR9392SvJ6fpfhDAyuXVSXgXKs9XjV3cTPpguQn,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
8h9a8SRh7EgEvvfzVXBBHwRCFo9zGTqQr7cQBsge72Jx,63YHRbiizNRxKhQwDhF1aoBxXUSt19QpMNzpjEMJVxwT,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
2ZTyg4aFTVnMb57k9KwaKiVaUewcq7cG4RCyHy5L3qTr,DJGdDmaUmXxYWrfDB2BUB5JfF5JegE5FDuSLH19kpump,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2ZTyg4aFTVnMb57k9KwaKiVaUewcq7cG4RCyHy5L3qTr,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2NWcoddRsDQbVPkUweGZi6uD4erjHKRcUVGqBkS6cpya,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2NWcoddRsDQbVPkUweGZi6uD4erjHKRcUVGqBkS6cpya,BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
8HynPgcbPi3BDRRfrXtwJkiBwW44TTLs7YiCJZRZoUt3,69F8idzKxn8rg8HCx2ojndFMe5PAuwDUL8rnRptzGXYv,1,1,0,0,0,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Inactive
AzyrP6BB9BmpymgDrv6ZdT93BrAGSEWCdSYD9CXBDRKc,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,1,0,3,0.3333333333333333,SUSPICIOUS,Active
AzyrP6BB9BmpymgDrv6ZdT93BrAGSEWCdSYD9CXBDRKc,63YHRbiizNRxKhQwDhF1aoBxXUSt19QpMNzpjEMJVxwT,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
BanVcdmAf9Njpnu5fWKjQ9jyFJH874sYUHPSqv816fSs,4kMaWmQW3PW7gjQ56QQZMijTduo2wXBUEntB5GpxGLe2,0,1,0,0,1,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
