MINT,jup_mint_listed,jup_has_price,jup_price_usd,jup_confidence
8XQm9Zqq5U7T2EByAJzKh8CdPHCm8y5gh8RpAKKfiNBe,0,0,,
Vf3uHGdLfoRDTTyo4dNnGj6tdpB669eSgLkoLdbohyf,0,0,,
5QG2RnNmQTuTyY54qQYfAaZA5PYF8tAL6koAUtFNY9Mb,0,0,,
CRDWx9HPgxgkNYk27baarxCQ2VVra5Jyus6geKNhd8wk,0,0,,
6Pj6ZMF21266XX1SJtyXGTAdYrncZB2Ru2A3RQky4ort,0,0,,
C9gr6MSnfsKYA5SSjoNnmNt1a2zNjUsa2kZcUN3q4Vp2,0,0,,
4EVtSN488GNkLhcKCdZgUN66c2D5XEn4vM9dkyDSGDzh,0,0,,
Fjw9CzMWAXkbZbMP2g13qE6ZyMXocyiLA1b73rj2HmYp,0,0,,
EGKZzqFqPUyjDye5VGKqnuBxGKbxEVxbyn36sWcG1YiE,0,0,,
6Aq4wYSDGKpgBtthUe6bnY1UDV2V7EmfGiprWbg1hPcW,0,0,,
GE1ihUVHXAVv35TBiHxnpFg81kTf54V7Dgs8CrmvCQio,0,0,,
B8q3EhFsekeDm3hsLuwoY5ZbXxBMjQqkpbdcnZ8KXvaY,0,0,,
EomYCeGbzD6Fs1No3SmzVBWai78x9PiyDPYTKDrc4QNm,0,0,,
GivQYtMovfxMRud4gXWqKUQS6Uzwp59AtM5DirEo4gGX,0,0,,
3SBCF3JiD8PrVwpJLEF7ge7Ni2F9QNWSWy8pB2qdu21Q,0,0,,
FXyM7Zn5eEb4BVrQeys2dpdC6SUBbGMJdVAgZc9VzwJE,0,0,,
5fLPmveexrv3rdByTU8zXj66qevUvWYjMvQ5psgAKJbR,0,0,,
3yDuSAcFX8mVbsNcRvbApd6tSvuALTb6MZNwavUy6Q1f,0,0,,
Ao3fKu6s2jH2vFHLWUchgf4mPWQ7G4FEttHa1xXv7Wio,0,0,,
9bBcJQ2cFc5Et4D1oezpGMCt3W678oEhw4ZuVXj8fnhy,0,0,,
4h9fU9xuxyZQuHh6yAfyrzBqBGzpAKGBQnmVY4JXA4Jn,0,0,,
C8mFZhJZ3zEM8zKdPvbj7UTtGKdrY2NGwKqhx4CbpDKm,0,0,,
GSyF1EgXykaFQVhET6hVmVW44neQbhX3QbpUjaA7dbDo,0,0,,
BvFYiD5p8LFnCggpV5Mrpa4GenNZjqAzEdzaXeCPobYB,0,0,,
6obPpGrsLMiJbXGHsdgYbJizK2AHaX1wGjBKbQvW9cwj,0,0,,
A81efzV861ouhuqvTD514UX4fEKJ8Li9WunUvQuqrs2L,0,0,,
2C9guCRSuFUCMdouTbPQyXyJ6vj9oXCNGdu1XaEgq4Kd,0,0,,
exoTy2oreYJVmQmbCae88fAaoSrjSs963zViZQmdBRH,0,0,,
Fc7UBxyfWUf89ArAwNrAWQJg7kqj6r2c1D3ASmr9haTZ,0,0,,
3ApDFstAao2ABRQHic8KHBtru2oFxjV182ZNWkwWNiXr,0,0,,
31gWaWmK1yfTvuzP9LwPbrMakkvhxamFKPTng3hryjGM,0,0,,
Dog7jcL8HaNduENyLgeA9p9XffCrgHZKuaJUtKqs4Bep,0,0,,
CKweVATbMaCUngCs2V8oBMfuw3fRZuEPJjzRGDGoTbDt,0,0,,
Eg33Kc4aRcg7ZhKBXVue69KPnt8skJKuJjDTJkjBgot5,0,0,,
B1u7t5KYTZ9Qwt8cXnqqWmjzeM1LuUygcCy5W4teJvtn,0,0,,
CVyvs8HKYWfjRs5Y1x6N6LG8dHm37oujGfXrpijasvow,0,0,,
49gcESZGT7z74VFRZ4iz8SctXvNC6wGqfcFHxTQP2zSp,0,0,,
J6ppE6LY3x5WUTZBKHNcR8oftbGd1it6WiU7qrrgUtvb,0,0,,
ZbAYKvP8sA9DJsqhPDaYQaQc5BaGXCRqnSzEd5x1oS8,0,0,,
BxSBHegpXA2BquDi25fDp8g4jiK3LwvTLKGLDUxZijQF,0,0,,
95u8tNc5p6Z45ngv5i4wqaDgnM71nZnmRRui17ySPweV,0,0,,
BqBSLtVRxtWRkupDV5ZdguKnofY48N8yUjYFc4v7Gefq,0,0,,
DKg8kFgdAR6BHcmn14FU7QR7S4Tf5ijvGAY9fCd9DoZ2,0,0,,
839Lwfn1PzrBZi7CHdhBAcywtV5cEewCCUrJREk3ksjd,0,0,,
AporPmZZXsNwHgqyi78mPFzYDJ3fc1tbsS5FckdTRQK1,0,0,,
F3t2ha7kUoTeqrCsPbkctNMP6tLbDTk6Y3ooDQkiiWb3,0,0,,
AMy5nWdJsHdFT6Zn5Ujhkfuv2BeFUHF4g7et1HUm7X1p,0,0,,
DUS71K21PxJvR3pa1ALGMG6LxiCrGD6EDAW6diR8ZKr3,0,0,,
vRg1pP664hgXqg2XwNZmr3CQimnsCPt1GFiU1cHcSU3,0,0,,
3hWi3svM2EhGALThEVHXSFjMy7xT54JYJQFRawbDL5SP,0,0,,
KEKWatoCcBreW1ozhPwQbb6MyBNaFJSSJGs1B5AHCde,0,0,,
46rtykH2dUFJT1qa3XnLGkuAoTAEBmfp4AquPtxN9xsS,0,0,,
7fm6iz51iCh13w8rCD6XumXobS6cz3WApCsWkbxZngST,0,0,,
3gbi2i8ETaidYqSUQypLNX1NLXt1S47erL8kRHkGoUdH,0,0,,
CmuNHgByasxkwnP6FyagDhwknpNrtsWmjrJ56VJp3iZk,0,0,,
Br7Cer9gNMTcZzu7zNpdpUDt9uJbKV1QrBSoKxBBdwR1,0,0,,
CHU976LAzobLSw7ztuDQcBG2RH35LTompBQjzmnDsSST,0,0,,
uvuDZFgpxCeECvKgivxM1ToSNp5AokcVeFVqGtXZAPA,0,0,,
CC4oRwG5F8H8bEmYJC46eft5ZbJndbqnJ9AQG7bKkBqN,0,0,,
bootyAfCh1eSQeKhFaDjN9Pu6zwPmAoQPoJWVuPasjJ,0,0,,
DYr8u23bLKwAWHiprGrPoLaJtsJ2nc8i6tLwyb2qaA8q,0,0,,
3em1oS22zjKzTmDgZwREVetJxRSdmY4NH64sFCZwzhDt,0,0,,
7yMKNFwvREMHc2Vdnrwr6gcv3e1AG7twDpBMBMrA2Kea,0,0,,
7x6tteVMaYDTRivQkLJUPK7ZYQ54AdTHHWUb7bjJKyrP,0,0,,
6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,0,0,,
zwa9D8XKa3kjbZ7PRDA8QyDU9VYYRT1zStTVZi2M6Bs,0,0,,
4gth7GCGr2cGoziSnkWAxBm54xecLyNmrGYWbQttfZKd,0,0,,
DRbpsXKagsCikdRXzLkMqQH6WYaoLyCva5soKRWV1UCn,0,0,,
2ZJ79ax7qUjJGdx2CLgMhprieUCcHUqwG9dRypJEcyo7,0,0,,
HF3H1voJREHbtZzi3eHdkWai7rKQnjBn4f76XXFZ43y,0,0,,
G1CBiT3RwJusYbD31cv8GSf7y9AmSisx97asab2bhESo,0,0,,
78gKU1pxmgs2rfVrCRijzLAtfrmZz9Aic6nV6VLsGzzs,0,0,,
2euuptKpeWxbde6x46joDMDJCmnydu9ovjUAMgofQm9y,0,0,,
BvAHx6qyUZ9VhsNc3Y8BEeC4oChRkHZuLh6oYGEaYri1,0,0,,
6hKKP5MApwWSo8uRHe8BEYqWUhSE2dXWTP2qZQSYCpYP,0,0,,
7tWZnBggPa9r8qER9AUBLqF46kL1FJgRprxkAMHJtFg8,0,0,,
C6ujGxDpRxz2XYfCDssg5Nrwfq6rK8i8q8rBU4TEay1X,0,0,,
2aigaHQTakqSZiJwVDXyvpUgBnTMipYGBHFZX1Mnp1A1,0,0,,
5Ta5ZKYUkPoGC34DJbF8m8jrNzom656TMX4BNkiFvZf7,0,0,,
2wBXr4bFWwFwo9k3ue7pCVJHw6fviMY8xZLwQNajns29,0,0,,
5338j2FcviWN5SQWmXnK6sKgdsPrKxk9coYXbvgbcuwQ,0,0,,
D3taiNpsQxtW8aeVnuZcjMjeQHWmf33DvPfrtzyfnKsx,0,0,,
EqXrq1jad5DqZXgBpkvPHZADTCnCS4WeusoUNf4SXq8Y,0,0,,
4Sp3aKRX1fkqG2yv1rNf1f6uh9uo7VSNvV7WTmPXt44z,0,0,,
G2hGJGB5kyLb9rTpwWPJPiAjnPWYcUVZHgJVX2xCE9hE,0,0,,
32QbBupp5jWHTHzxpxxpB4Zqzo1SKM6tshVSz3jV7PGC,0,0,,
A2dXrsKZMcQxTpRMnbmmwovekrrGWSDssVeJMFrZ5v7U,0,0,,
9tidQiQf9SN2hQnigELCVbCQMjv5wPGngVLnh9DqkPc8,0,0,,
FabjHjc1druUQoHVtudpNiCpnf73rtLzMkRM1b5NSbb6,0,0,,
Cg43dG6dPt9CXHVZa741zAWXHD3kic5zJb1WV4XUPAi9,0,0,,
E2mi1B2MxwsCzT15Dkbx57PnprwFwjL3EyaYCb4ZJZe6,0,0,,
BbkoBz9QYBDgv5WnzujCCVMwM5L2GJRSyW8GDxgRsTpX,0,0,,
DvfM1LjA2Vqr9wp8NqP8tWn77bHPAscKevn1p41PWA1g,0,0,,
TH69TVhmLWmYQWuFJMc3AHfGr2gCx8qmpdSqepE1E3k,0,0,,
TH69XktqhxVwpNv54Z7jsQRPC4Vgq5VyHsMwA5dEn7f,0,0,,
BEpj9DZtG6B9qmucKEUTM6wbWptnfcVxi4PaMWwTA29q,0,0,,
2c1KCqcuuNr2ZJ5sYCzKWdjGyzGsLa7QisVQsSF33gyN,0,0,,
CWfLqwAvQ3eqwTCLxLCqS9UnQC5C6V4oGb97j5wtJkNd,0,0,,
nLQjqXZTBSw8AsmjASNr8akZMxGZBeZw2MQLjCyxLkW,0,0,,
9QgpWxFGGRK9C1Ac5LicoFMviy8vHfqzYvXpmsFu9PzJ,0,0,,
EuVrDdpWwF58YCeyuEimJDiu7Lezfh3PTAvrZykTuB4g,0,0,,
Aw8mQaKRJj9DmKyAuJa7uZUKtRMS3VimpMmTUKgzvyNP,0,0,,
F8rKJJzjJq8Hd1bhb1D3Q7hFhrbGVP21tuvdwEfVmdGE,0,0,,
EKBUoXCLcAyCJCNVpoVc1TSvzvMib8Ug5WGoSMrujYmD,0,0,,
FJHXjUkSt242eeYK4rkGd4mxc5ztaBsyrHBZjSKwwnJi,0,0,,
Djkn4WdzE7amK2qq5qXfmV1mspw463o6d3MmLACmnuzU,0,0,,
paHoUMfFn7PqyuwpHrasXQUp7ZBhCFk63yzswkhaXav,0,0,,
5DwUQcgTiQAWNkz5yrKrWhPQpRb8sUxFHAFp6h4LgDQH,0,0,,
89BkQcCSRVnq6NdtyrXyN9j2qCv26VrNSBm6nHNH1ndr,0,0,,
BQXDKEC5QgiAG7swzV6o2dtds9RJj8ur7A4URXTJVEaX,0,0,,
E5jmU5TdtZFjAFCvUVxTjB9jmaY8zMjJsCBq9zBxRMEM,0,0,,
Dx1Lq5FjangW5ifRMEogAiakm24LyB5AoHmQifepvNjV,0,0,,
Gvci2PgyCZBHdBKcjYymGXQLLSEyo9bB94WSCzFXnuvU,0,0,,
AhoVESKucbMSfGgLeTU2ezBR1t9EuyrGqyonq4d6LUfm,0,0,,
EQb9Yuc1HDexddJWFqNhm3M3RnKhtTFe8nx6oGaK3du,0,0,,
3SiCGQryQ4YEVYspztHwV6A4rdVv7YhNdGYBoE9JF5U4,0,0,,
Gp365kCxBtpxrUyw1Kxe734vVyN9fuTMQ5iGeFvkwqcz,0,0,,
4xcSdKsqPGSuhkvtKTN1GaGhzDa7pc4Mru7aVFQPw4vZ,0,0,,
GXkqYUietRJkta4VfsA49QSJxY8VTbTMXP3MMyTgx5UF,0,0,,
A9aqscgw7TzSL6xRoQXFg58xPP9cuiPNp1fT1qco9QR7,0,0,,
9EpocyUS7dQFs9mbk3KLJLEEHAiLp95K1jLNPGJYWnfm,0,0,,
2vHNxM5pLNp5Lh8aGSxGGwusGYu7rt99t8WTNPd2fdBU,0,0,,
HFADw8PxWP6fEe35VsmVmSzZqjNNWdpsRMwvBRgyLTvY,0,0,,
B1cmHiogFKGMVQ1bsfhEVucogxVyUS93aAfqd6P4sjMk,0,0,,
d7Ka71r3Y63CHyoariUtEkKVzbV2WH7hAeLvhyENKSi,0,0,,
9bXXSyZNuZTwDjqp8WBr1HcGNtfVhvqyGvt9gaakfzPX,0,0,,
AuxATgVcR8MwNRcGQVkitqzmc7932BJXEoKNtno1BJLN,0,0,,
GmJGu7TmDqsZ938ueV2G19qjfz8rURjqrUoTY37GAZqc,0,0,,
Ge791gJx7gEj2DPEf1RKqJuFkP37P2U6NfPUmJrYx9XF,0,0,,
2edUtyVNT86sJmkBp7rfgchbdvTAb1T2U9GTAPZT8r1U,0,0,,
7hVfH34hGjWsXeVX5yMcdkj75iZdVQFihjRM3hiuLe5D,0,0,,
8JgzDcEujVCSSBZcPtNnGL8Ywrc183D3xf1QYUkcotTf,0,0,,
HKdD5akExyY1CxX3YrsFsXdj3SgSwbyX4n4SWYAKT5s,0,0,,
PEPEkuzMN1abgUz1AHMWbswkJMVPQTmLP9F3G9omsTJ,0,0,,
7KmvQHLRs97iTYh1JqMUTu8N9CtFa1YrHVeeRda1oqYf,0,0,,
Dxpt9pooYHx77N3WPbXTHNhVTiJ17NWbADjmuvLBE6cs,0,0,,
z1bEDNuW46LHBbd6h5WcnWymNUVQq3GYzQCKrWvwnvf,0,0,,
2tmwuwNC9DLiXPDCUKieR6Gh6uKWzFRH9JYeWzP9F6t9,0,0,,
FYMKscbsWpad7XNnBqxmLc5yEYdSZUjDY7SSS3TqDujG,0,0,,
Da2cYa6usP4hj7NLbdSnt3E9o4fgjZXa8zJGPi4KSnXF,0,0,,
EdNiGWbkBwmmz7uhtdY3DqKZn1n5m1c61uLVgvXYZWGS,0,0,,
EjQ3afDKAUFr7pVaVDe9jEXFZUWbTSN2DDMjDHyJ89XD,0,0,,
mdsMUikcSvD8iPwFbxFa54HJ7Z64kF4vJGXDVMRdV4p,0,0,,
GoDv5aRLQaEDAX4SaPQCd7XuYC4YbdWMvGgRi7jtayT,0,0,,
HVqHvd9wehDthNBjoXEQuY4C5avUAm1C7esW85Mrd9aj,0,0,,
6HPGZXuGao7SnwcALG7W3bqqA5U5niLeGRiYS8KYSMk7,0,0,,
HgvvehNhkc73bmNVfrnR3Wo7frH3UQzzvfEzHy2y7XSN,0,0,,
Ef6HUsszJ1fwAh7GgobnBPSKLjwwH1FHknJ5jd7rAaZ6,0,0,,
PEPEYxvpNYCZaxMm6pcQkw3Xe7daDH9D2eocmoK17Qh,0,0,,
HXuC1Pb1unFeKNBAgsSGjsDXWBXkUttmjcMtQPSebDv6,0,0,,
3sQZdNK1LTcfD6PRnMM3aZ95b5oHtv9BVtyCqNSoJcZ4,0,0,,
AStncwzrAoujyR9h1HxToCWfn7FprHXj3WrFURcwhzqy,0,0,,
2uaf5hfk5pyB9y8nmV63Z3dc8xaPz8gS96nrukjGPGVR,0,0,,
77HaT3SVNxarCp5JUBhBPZanakGkmQZKZEXUXHMu7EoU,0,0,,
FNBNerZ8gqzcisrGdP3FPGrMjJXmg8PWsrw8LtiBb9rv,0,0,,
E8vg5WCRtGKJE7zJo8pgpYGTqMQTjLkusSHMcuZUH86T,0,0,,
GDzfemoYR5GkbK4YupYpyq3E8Du9fSfKXxKDpkdrqGjs,0,0,,
2cpCdyVCpxzwYWFhFqgMJqxnMgEMDGohHUQuf4ppWuAH,0,0,,
DNLZjQzXt3bxpRoDkaGRen8tVcFAq1oKmNebZZW7Mz6F,0,0,,
2KY3zUEowvP1YQnsBX4sUPwgv319zfbLcNi93V2754dX,0,0,,
E7eABMot6zcXmPup1T5eDo1tuYpHM58eZm22TYq7ifUY,0,0,,
G6Krz8pjRbBjfbdnBkAaCSoTWMPGhgYh6ATaoF5ob7a7,0,0,,
8xNDEsLwxWVa4Pd98QfgBEb56CeJ9QBwQy4r1kDgJJZM,0,0,,
847LaG7to75sC3bQ8XSw9ia6iF9EjDdhtPZV4LcZkXA1,0,0,,
HaWzjqWffzTXxVanpwmUtWGztV2ZDehwwrBcJmunYq5V,0,0,,
FLgY1kqFBu5UtPXKMBVnSrvvu2nnZfUASzkZD6WGDzV5,0,0,,
8kKH5LcekKjtvXQLTdUcJchN6SkiuTKG5zHbTBBJRg2M,0,0,,
CdKrVDj7EtXDcpcxDbn1FmeMGgtJYqyGt5wmKUgv5Lmz,0,0,,
9S2BmVkmDifdDvJas8zzZ4d6wCo1LBJiizfycUHjiiEc,0,0,,
47v4LJ9a21utF93gnfdZmnkoL1xLCJuCzw5x3jhSXx4B,0,0,,
3jvMCAHYtVrveZuoB11o2vxJk4iykJtiUNVt9bHbMyQr,0,0,,
5ELeekUfXCCZm5MpxWVyRLQxNVkCyyHNbJU19H99Wbnm,0,0,,
9RvqpHGD1c9SN6yywLJU5ffaSMHcqbRzEXhDmhwHjnmw,0,0,,
4LNabSzPRsndCqu7GQj3tEYNuenpo3ESGgy97hiVg7Fu,0,0,,
2MoPtQxxFtz2zYpDL1bonXKkP9ujahjNcUrnSH3Exgxm,0,0,,
HKUAxJzGTeeB6bJsgyiwPVncwoRyv8NBghUYEVzXEj1o,0,0,,
7fUPoa2LrQ6V23BPJjD6zCbYiehfkxNLgvhbwjRZCBfM,0,0,,
CR4WrVcM1kExACKq1W4wbMEZziihBmJMnnqQ4rDJ8WdL,0,0,,
GjjALTjKdjdx6A43NFeTs4Je5f6A32SDFve8b6BKYsm,0,0,,
EZusuwKDpi4hX1NFqpi74JZTFa3sq5D67vDtLzHS7qhZ,0,0,,
14jkHLuyd9NX3RarRwRH2HUbn2dRBzBanmkufToJQYpB,0,0,,
GDbT4jz2McM1LsXtCzd2MqRbk1DrY7TLJEf3q4cx2um8,0,0,,
4HGEQDBbFNCbHBuzgWuJFFscvNMVrtoYwvrnbdFQRHgQ,0,0,,
DMZy9vkcPZtcyG7pCZrCTnrhEcBSSANDX7qELZ6ycRha,0,0,,
B3LjiE3UTCfGazt1oZAtM2qHMHu3XgCUoenrZmej86qQ,0,0,,
ELz3RatRkg6XBoibWPPrnQmLzTFMucyqA8fXKUv16FNK,0,0,,
5CT66vwzaticf7NfduzhwkaCiFyNrX14a6QDbzmXWy7F,0,0,,
7me8HWfmBvRs7c3S3L9WZ2nZNkrw6DtRFQCzxJBGzNn6,0,0,,
FockXa2FSBdp7Hd3n68Wsc83HX3AoHHuTPHVFvFz4dY,0,0,,
Ar7nNZMZ8RNG8xaoZd1F2Qpok3BWADZKjqQ39wjxhD8E,0,0,,
5jVpp3k2gmfTATyfQ4gMnQRfzCMFKHauctz1S5bqmzJA,0,0,,
D5y8nRrWvmPD1WJ4KE688uFq9hbaqSPQHvWeBWFMWkNh,0,0,,
DEg8ExWkVXgY19xmdaVys9vbPidJ7E6GnjZyCaApyEGQ,0,0,,
BVgraeoKBiQkj1XHXi8wmJyVMMbzW2mpTDpoB7H823Qy,0,0,,
B1W5LCqWbXUVMuhfrvzPe6PU5GmM5zGPDwqHFLm8Nw7b,0,0,,
6PLZx5K8oqUeeeVr49dycTfW1LBmAxZxuPfeVBWLYT2m,0,0,,
6rRR39aZ5gk2Y9kss2N7ffWf1aFGenCFNou8uvaC5edt,0,0,,
CXLRXrHmd9xAHCMnS6eteo713huFLMdwYy2irUoFLsDf,0,0,,
BRAJdY4PR7QFSZbkAhxhjmHmxBPcpTyeZmKzUQLrhXDu,0,0,,
5XWYTq94YuzgzBsy3dogvB3GA97vzJwconpQQSjQS9Ld,0,0,,
7EW2NTuQFYKVxF3WTA1L1v62pxB7RFYmVC7veGxNDFis,0,0,,
Eg7KraxtdH5a6JGohL4LhCEaJF2GP4pk4Ay7waTxtMWi,0,0,,
GZjuYY6FVod9AG5hX5iSjC8VtYNpwfB5bTWkrzrdDTUd,0,0,,
3bAJHWQM1SYKK19Hf1StUamsiy56neyzWBvmAETVEnoN,0,0,,
Cp3Ko2AdFtAdpk5m8caY8mwNxXwiyGeHRR5rAjqvCj8L,0,0,,
7k2qv9EAbdN2TW3y4Ubkr6CMNfKFMCLDVshZdUHdohH,0,0,,
GCKRnx9EW5k475X3EjR7Kyv7ULZsWxqdiHQLbdcvkc13,0,0,,
AHM1Ei2gBf6yfSwgZKjyszeZM92UwExGhx7DykrvccVk,0,0,,
Ad4T3XpczuSsUWdWHE6Hi45QA8BuB9aaktJu1YRi93LU,0,0,,
4yu7ozbmLWRfpj4ySabNyhJejxfxB7VnZn6qwEUZprwi,0,0,,
8368h8NzrbDJ4mxXMQrb3Sed1TV8dqtVWzbUTmkQHRAg,0,0,,
7Mdv3PMUfDeJ8xQrLtfQrNsjDDJThV6vhu3udfDQ3b9E,0,0,,
9NSnPt68RmFcS3MDhs7vuy4MQBwZi1cYWqoJiWup2L8C,0,0,,
t7bAjcTz1muExx7EX6oUYAmrtC5UwVbkv7YucCi3JzV,0,0,,
7xLUZBoLabip1JZKnxppMeRrMXdrdwEQtZ15YGor3odv,0,0,,
6og8M2ooJbAxgnvGGwJrQzwnT2aEWFuazh8SgETAaCVC,0,0,,
C1ardLpXniLgwLSVWPt33RFFDeBbD7vaGVATRPVtyhQs,0,0,,
4ExL9pJ9gqeQ6XWqEBkRnrooXDbj1XP7Yb9sP6AKJjMu,0,0,,
42qAn5ueiAde6pnajs9i5riXBkhHGcuWzCmxyLJZKoZM,0,0,,
FkYpQ3m6x1qB387Cxc13HzY7FPb5Td2usmyAFLcntu6W,0,0,,
7Zom14WJMawcVSXwEJnh9SCG4zR1eTYUCfK39w6FLc4n,0,0,,
6V4YZvd4d6ecjYzyUtVpkZsTscrMRPSv6qPEAuvZfkCy,0,0,,
F33itxZ3q3vbfwU6qkrBQfKudgCQ2sy7AnqZ5zVTt3rJ,0,0,,
A3nvmX9nqbHcxtovtd8R5DPuc1VrsLmFEZwJ9kDLj9sJ,0,0,,
D3PiZWCmXxwLzVNMxp5hC5u3bEw3Cq3sf7Nwfyqmsreo,0,0,,
C2exbPjz7a29SztHHgwTUmwFPnPxS1Kd34XisngmBZPR,0,0,,
8TnZwakurrdRCnnUNxY3Y7xL8ZBrDUGEr3YFn8q1uWBr,0,0,,
24HYaMgxyrpbUNndv8fcWdiE342C5UhUrwdEGtuPFgPw,0,0,,
8b2Sa561RP2UHjBvyv4uMUcZ9d5EVkMEnpjnuYKffaFN,0,0,,
CCkbtX8zmab4xoTnXXpxFB5GUVy83VChT8LUtLLEmYvZ,0,0,,
BnGw8Vybi1kBZzzoAYLSysETy49WCgnng6DiMoi3DDXh,0,0,,
4PjBzkXxNPZdV3BzqkkRzgQ6CAr3gs5fJFoDrf4o2Dih,0,0,,
CTsxiC7ynkASY7NAAC9RfZkzABW4yzM1My9bewm9LnHh,0,0,,
c85E2zqpxijWCmJFCyozfGthFDi1S2H3e14Zxwo5n23,0,0,,
4yQQivUX9xunLSAU5RjXk24i69gwHiGMMaX7WSZBs4GN,0,0,,
A1zEus6XhGD29MyLL3Zn5q68KDVA6nNhJB2737CFpCw2,0,0,,
GAfKtDMCNeQ4mqXbosna2RMaBVV6GeLN9kEN3xUiMJt3,0,0,,
6N3Ayc5s1PBKqdA8QJw65DgzHFH6csHL7TgYy4oxprgj,0,0,,
H3wnyhowEZQeiYW3hvvtTYbZko6fyec86mMf8quJEd7b,0,0,,
FK1z29zDsDhtrKjpRCwgCULh3UNnuEDpevaxkCEjjQb7,0,0,,
BENnUtDRyq9JUHmwapnDdYfUcppBVZy3yKTcHhe59dvt,0,0,,
8Vo5vdy3iMar58wgVgzXPELUbQ9XLHg5yN9PsJ6CNs1w,0,0,,
GgJJRwLg9NzFQ97o1CJLGLp1KLSUMBwFc6eQNVEr4fbW,0,0,,
DS3vWmqyJxoKTUZoKBnqaKdsNoEjAtTYRToF9ZV3JSyY,0,0,,
CUCKH8esrxmTLPbNc7vp8HbjjrsWestcykApmbAv8Qkt,0,0,,
A9hrvq7b47FXPH6q93Gb8ftmYHFBTAXS5FRtwx8htfzs,0,0,,
GWWLHX4aYJ84n2uoAg6biGNoAQnpYzHV4WemRkjHaDUT,0,0,,
7XmFF32dGD2cxhsbTcdtFeU543PqhdbXgjT7DtNrGWiD,0,0,,
9qNEPcCqK4ijT24VVrTSjZL4hMEvSFETjWkPVKDnAt3A,0,0,,
ERfZQmYJs52xU9JGP8PhR4PEtvMZ3gVJVLWSp86enPBr,0,0,,
DNWFDcfarPs3hKYyifBZrsC7wKzPuZj7UTUWcYMgfwR8,0,0,,
EXNtu1598RCwTonfCBDMhuZ2Jgjr62LVHUcDW2KrKuHZ,0,0,,
JA9AZqUjCgdAqL71D6XbSd9vpA1pecmM9UnZyUgVc4wy,0,0,,
9RJ1Tj3qoCHFUTJeZMJV7YpVAkCByrRbMTpHUTwWfkde,0,0,,
73chyRjxMVjGkdh7vtHRHV4qksbFnBbHhZtiUDBc4Wx3,0,0,,
3m9uKJYabJ9SAjDS3XbvspcQKDqnbNvuKTrxfX9Bg3nG,0,0,,
7f7hWZdQLyY4JqGzu9pVxBH3wRs5Xg4cMZMN3deuP3WR,0,0,,
FWoeWQiXEjpBYDHueUtD4Q33fRNqBVPg2hNFkUffDo5,0,0,,
DDti34vnkrCehR8fih6dTGpPuc3w8tL4XQ4QLQhc3xPa,0,0,,
5W6ASg7DYdA2zosUs4oG3KX1X8tZnZe9PLqnJ4JP9UTT,0,0,,
KroYZioFNfp73jTRme5CVcYVhZTTh8P4hBdoPnq5Eyd,0,0,,
H9A6C6bC7sEfL2pEew55hsuSbJ32kGDKihBpoJRg3AQ5,0,0,,
48DAUcbJUYy8Burw181c8BGzpWfg5cgq12hMV1kDpHZZ,0,0,,
Dnb9dLSXxAarXVexehzeH8W8nFmLMNJSuGoaddZSwtog,0,0,,
7WF6hz9HGgUTEbgkyY1UiPy1sWa3FAdP5phJXwbhRRou,0,0,,
DBZwLbh3FP4LjKSbDPqmBoT1SVvsqfTVzh5XbkoJzVgQ,0,0,,
HCCMb3pbseMpUTReL5w1odMXpVYf5UPKmbrs6pvoTC6C,0,0,,
DTPBChSQqt4edthLaxBKcV3LtQL3CE9BWqZnM6AVJaFx,0,0,,
4TUNzcgp2fPD48fcW4seRjyqyDZMrPj4ZubnXFEsKeYk,0,0,,
39GhTMqNeEqqkNnT2HBtaZcZbyADjyDVUtasKfyNZ3QV,0,0,,
SLDXm3mcXPPi9z6P7xrLkb1aCvr27ogkcJQW3XtbZtd,0,0,,
CuYNNZ4GhBVDazRRBRrYARStfZaWZnDzpCXmgAUGBeuc,0,0,,
7W67bhVhJF8bnXpMdVuJaHND8Nc8PUHetrFkqcSjoqoR,0,0,,
44qwf6eQHPNgx3t884Kxne8ZvWXqd4j2R3z4VtHs3j9F,0,0,,
B4zYaoj7Nds1115fufHR58C2WCUmFuYu7rLcuHGjSLMG,0,0,,
7A2kfKFdJFFTyeWjHTZStRkT5KFwrgYFhxBv85t9VmiG,0,0,,
FKX1cX5xUej8rH12aEXZVQCy2sg34XqsrUU5PSU7Kq8Q,0,0,,
Esyz8YZAuBWotZnNqNPKZWvJLQPe13uyoZGGufTm1fN7,0,0,,
GWcRmCTCLszA1ZkrtHA8KfhGWu6QUMfM64iQuz1RuPVt,0,0,,
GcPcmPXFKnfWuj1HfpzVko6YuiyybdLtYqcKrDhVXTqa,0,0,,
6wuiMdUutWigHb7mZ7mZvJoTGJfymDKS6D8mESVPFue7,0,0,,
4p8rCF13cYhuXDQ6jTofDKJrPfqQvUmu9GmBj6mrVzJf,0,0,,
ByFgx52aQ9QfvtyX9S3p9L8UohrKMVVKkm8EbHJahQ1F,0,0,,
AU6MQFzKYixpxg56reLZCKqgoqAAQXMJjnHxVmYxiLyH,0,0,,
DPRFnRzH58vG6VxEr4jZe2EWQKkZFVrfAGLRJaZGFZkK,0,0,,
ALzcuofUDtfmUkEzEztmgXHmqxVc9pSqdYDZTGmGV3Mn,0,0,,
